Full Regression;new
0,594184735954529;0,659724369048946
0,650792951940555;0,714966989381427
0,804275591056090;0,853617630757539
0,663917210774139;0,356337284461208
0,705547687788436;0,717245529073871
0,840320410579717;0,849717158832737
0,769926323182853;0,759741162067380
0,744783262513390;0,781032709504162
0,766040912063503;0,779351001930435
0,658672124491606;0,642674956488287
0,815271053037071;0,797896894905380
0,804824690551342;0,802860946000586
NA;0,789308894179747
0,705187776412448;0,483452589712716
0,800472897625848;0,835918759637021
0,811487289644784;0,825728919340774
0,831989925857887;0,780435620682071
0,816294226384910;0,830333534767416
0,719817454711881;0,778914126263406
0,827047897679768;0,832362573176650
0,716916528422727;0,728439482673917
0,897585536047215;0,889913267368655
0,791905692397385;0,752898247161841
0,805689514499495;0,840046356603307
0,762882840216590;0,754894085649849
0,786660667942691;0,807438165746647
0,823523041081607;0,834918874771386
0,798505553437689;0,783828033034240
0,775315069862732;0,769617359398013
NA;NA
0,756817989450628;0,791092185998070
0,809031275921464;0,763870728522716
0,913241137650774;0,885745924370080
0,707495443660341;0,792170459490525
0,827764824515220;0,814094326630708
0,671348441836901;0,674699607923947
0,772448312971182;0,756495358552900
0,724205742389556;0,739680896167425
0,850064372980337;0,859272913644015
0,444158662247543;0,643160770943723
0,833295474874032;0,802404932464894
0,839708093036298;0,786826031553881
0,839240503961329;0,851970191824364
0,722620284283513;0,725994801854197
0,883905810076376;0,857599539585183
0,758813228549463;0,763210261692380
0,816910302067403;0,807533885765781
0,679076444186841;0,662284425501560
0,856935864229817;0,869083871511452
0,821704957146999;0,821079322277363
0,689701246342119;0,672225708225120
0,847262640414133;0,865593869291200
0,551366224148213;0,773169355016245
0,811462192771276;0,839690969859919
0,837883540541196;0,832590278626555
0,519642151665402;0,605661871919947
0,818147869004635;0,823914260158992
0,680111970151286;0,642000670674247
0,856777909079219;0,837839608584248
0,828337065084384;0,838583044380573
0,888098170925848;0,888257961496014
0,755420870540326;0,751921874856024
0,875433170883209;0,888936522604559
0,587611087034122;0,743547313891061
0,724184628716412;0,756004994508964
0,716594605699201;0,760976596982389
0,862307917795491;0,850130139156898
0,815823056565004;0,823729090619828
0,817912059894769;0,850562957321869
0,794943678477058;0,831915891008271
0,735084915140598;0,763180200208035
NA;NA
0,748945117421651;0,768284064239218
0,718115827538357;0,673572260614728
0,766355957970366;0,842999014130136
0,825523737485393;0,742281554652274
0,857006672718520;0,850458649471027
NA;NA
0,791454470675339;0,817911948491107
0,846549815414766;0,852112286929095
0,808325732659343;0,803859972026215
0,814313692254065;0,764520212974716
0,658704818046820;0,679608550554672
0,747072940205629;0,783001697657299
0,678848896711428;0,674334291515230
0,752918410812170;0,764145305321172
0,729995019708697;0,716041327802859
0,776732368609910;0,804308496343371
0,922483238359044;0,919963813342121
0,675545634863997;0,696004496718945
0,767383112713304;0,810755989459404
0,695400863028197;0,735460615507601
0,892030725356346;0,899410956213679
0,770923405671467;0,712335590827120
0,666241846839851;0,766784950282989
0,863136109225589;0,874037921187238
0,782484205123965;0,766439661993704
0,880242230434098;0,875737929243611
0,748567904511976;0,752986192620671
0,824186856609792;0,838911940166210
0,804384810717907;0,829598239176095
0,564821174061992;0,532205421829883
0,753303342653000;0,764236799464564
0,508738646808255;0,540687178449121
0,740812041376233;0,746455809672723
0,790112855190109;0,805610744157590
0,722375293231682;0,768555058799322
0,756296694715317;0,730389079501179
0,748224687739981;0,742855135274860
0,203454342958815;0,198667895425262
0,845319275816433;0,864016214150788
NA;0,799335919124769
0,850066931005875;0,784823046688383
0,770674369866127;0,796964672660727
0,758262534844951;0,777053123466429
0,736150299566027;0,727628580651297
0,869053889014317;0,888108143809517
0,892117861150922;0,885838051872104
0,845685822345581;0,905878743427803
0,754049757365405;0,748234924715765
0,732994252408558;0,731262741864961
0,526010695912495;0,704829353008955
0,829698109955068;0,839518804360114
0,692838280033538;0,693450697079258
NA;0,832661321818182
0,563127668798452;0,737026418441398
0,866258602647527;0,867958696072663
0,697476874119522;0,702647021841494
0,830802345705218;0,840538971946649
0,788572022271254;0,806238612289520
0,832778129909809;0,848572593622044
0,739139936223597;0,781925524238077
0,859218475623577;0,867636916134330
0,823267083637980;0,777463199450348
0,844841271834444;0,835087071608967
0,755302961108061;0,786300238083280
0,492265837727084;0,493430954449425
0,895447804772019;0,888484865742186
0,555164604927446;0,542688100769124
0,807136287306481;0,797092199539129
0,589702101271521;0,740945347067048
0,719691625539291;0,714973142874867
0,883625884189744;0,888021833481499
0,725863225088013;0,761185835413380
0,771340224024959;0,860033020795014
0,944584976368645;0,949868114571300
0,691996114709705;0,633833469198436
0,755498485971058;0,820452436773930
0,902429740878524;0,909962618737896
0,802994777451207;0,852064825330468
0,725954558962318;0,732059964201777
0,743112497474387;0,714169073629559
0,847831159549040;0,877296611397646
0,842916038819050;0,820372897514523
0,607104625569199;0,686863184161247
0,611756464198653;0,618860130981617
0,551924133228511;0,554716624177057
0,739245362353787;0,751046739585561
0,822125095192971;0,819384199310237
0,742560305314885;0,767304497714749
0,791526321925351;0,795115173960930
0,722976818596289;0,688289921091074
0,742702705540877;0,763501950823445
0,850498372368637;0,836495442503555
0,744446154229383;0,716622468176811
0,444134639157362;0,487204104802370
0,861212361274206;0,885095636572696
0,755094043271985;0,757317547853965
0,754692879650060;0,804103254910271
NA;NA
0,770203254902633;0,838287636925177
0,880758608701553;0,898838916233912
0,777392294860182;0,803267719663530
0,635872166573272;0,726093468461903
0,561106015118259;0,669142630634170
0,439026642569159;0,438131939129875
0,578644828469127;0,755541498497021
0,825209392715395;0,820201222666496
0,847675050097829;0,860322396390727
0,889674318590195;0,903472808436345
0,836440247883923;0,771935165100017
0,882481712174593;0,856464441928252
0,739637101458965;0,822041076228058
0,627333234316303;0,662055915814703
0,825870040360689;0,770760514569667
0,757595581308515;0,760539660546638
0,523460160978214;0,517913394952700
0,579686720399593;0,680585266612914
0,773035630231231;0,792601991487406
0,730875976445949;0,803238865970862
0,695498322288380;0,749163206974984
0,707226228754962;0,702550536052908
0,878224205336757;0,895850477657270
0,763120965883721;0,769607035926469
0,797272792298646;0,831682537631760
0,766014149171050;0,795175494367826
0,712739065789464;0,734671965270633
0,759469340687958;0,768256177222395
0,750760362126493;0,769144160609621
0,584410976171860;0,584823727854513
0,801208634863383;0,800755740407514
0,727562228690952;0,802481549271470
0,686355054928550;0,808119221045690
0,714038194095150;0,726758870634822
0,825709625974913;0,820901006943593
0,838570218255456;0,856523278101312
0,784189063472268;0,795720422114330
0,907558398435041;0,931995370510291
0,645348479423557;0,718929072403574
0,801133799536058;0,773531508530692
0,895196354328076;0,903988355086572
0,676751271849135;0,677971511797481
0,653759220789567;0,692108193859167
0,643892310586395;0,662992612357067
0,422907478094414;NA
0,762333572515358;0,801266172049541
0,418901811991006;0,492324319567006
0,661307331437952;0,755597234119634
0,766961832036795;0,756381550937841
0,765944491339175;0,747086465589831
0,639542235716524;0,628769277104794
0,681347520723252;0,752785578254794
0,361773513448086;0,392265715063666
0,781537295115841;0,785997682109489
0,759135731759862;0,763021048868739
0,548340740006095;0,672185458537566
NA;0,759935306072484
0,850459868010500;0,873868043243355
0,712666437755949;0,757017280978801
0,764672588591262;0,766137622533611
0,832870931786295;0,857576500214963
NA;0,835557393529173
0,826979264137855;0,791673004230289
0,768304308706794;0,764172164780271
0,594438992417372;0,611258485599372
0,777163272862902;0,795350149651702
0,567014050656761;0,545213584520470
0,585630212286803;0,525976435344429
0,778183523224932;0,783783712966512
0,829346192662889;0,803375164192044
0,893085897286479;0,896801641366966
0,657359840389942;0,681835490778507
0,775748856235723;0,790881487788178
0,470536302164079;0,836556187422830
0,899098786100092;0,882089212070034
0,625122080727813;0,685899766317151
0,867698671237264;0,816947754503469
0,752278469640785;0,750795223092003
0,808077048232081;0,818701845841897
0,776986607300520;0,838891323949612
0,786473392758937;0,766098968579959
0,613650055596168;0,621788512922447
0,616694494062655;0,579254717739126
0,915944933970928;0,921545647756763
0,834469857646724;0,819567210675851
0,848662353290798;0,820262393932098
0,764163482506360;0,804006948919604
0,758341971057225;0,771061733729340
0,730676472027085;0,772321374581526
0,649195431265145;0,709403148359671
0,648912602996853;0,758068702007657
0,648096943379628;0,659545540807112
NA;0,581277350491893
0,873498959150619;0,810016527254218
0,763626175302485;0,748605511934218
0,914925962836639;0,919024942465066
0,566618499914436;0,600313181812641
0,705636336180799;0,720835184759954
0,769271501811957;0,831625741472940
0,818943981127662;0,833757551935690
0,893843873860774;0,912963640799859
0,819155779678695;0,801365724601226
0,886198673029498;0,906284619301021
0,762175374188729;0,763017065160560
0,764414018921004;0,752319648142877
0,880148144184967;0,898178820011635
0,676586528579402;0,806031430578347
0,760096530776617;0,707188101301635
0,831497922226506;0,851800476271639
0,847496357551396;0,829076822000450
0,760527810895916;0,830319300570084
0,830294759971331;0,857478537896843
0,870902860794160;0,866420088530714
0,832853235986198;0,860306690017489
0,811642979396981;0,822376132232026
0,371843226966065;0,777772886607921
0,742727440996327;0,787150448322955
0,755017194484489;0,755204721940607
0,855613806050856;0,838233198084392
0,766244988258635;0,761946674889647
0,865810879287376;0,868403425549949
0,771976274297381;0,759019696076202
0,898580192317078;0,909092638279143
0,655377011337497;0,646296695385252
0,774698113257322;0,798999761698466
0,781064857180659;0,775796374649854
0,739377530597770;0,746706487142304
0,731385764230276;0,753139967193653
0,894989200689416;0,873798064078781
0,681959403755706;0,690110173894488
0,789674414212352;0,740419207873058
0,860135134636333;0,883921291010827
0,825262392729017;0,809374263957221
0,777885843723456;0,816279601379416
0,734013007566213;0,838761690248216
0,901499657283207;0,899599924598506
0,730244254681110;0,743085375467300
0,773834689061796;0,730515456527603
0,611419850519477;0,614570618643422
0,798166242684190;0,818953561507052
0,809425670301368;0,826177516148599
0,772418667655592;0,779946470027228
0,606034098984419;0,704297210455029
0,811278938284760;0,813207735431418
0,883273428235526;0,882232704588491
0,880800406909028;0,909306722404832
0,601510447846642;0,626221686378913
0,845347608726963;0,882103364758656
NA;NA
